Customer Details,,,,,,,,,,,,
,,,,,,,,,,,,
CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
27726,MS.,SOPHIA,HALL,3-16-2021,S,F,sophia20@adventure-works.com,"$30,000",0,High School,Skilled Manual,N
27727,MS.,CHLOE,HILL,03-10-2020,S,F,chloe20@adventure-works.com,"$30,000",0,High School,Skilled Manual,Y
27728,MRS.,COLLEEN,DENG,7-22-1978,S,F,colleen25@adventure-works.com,"$30,000",2,Partial College,Clerical,N
27729,MS.,SOPHIA,PHILLIPS,11-05-2019,S,F,sophia4@adventure-works.com,"$30,000",0,Partial High School,Clerical,Y
27730,MS.,ISABELLA,COX,8-18-2019,S,F,isabella0@adventure-works.com,"$30,000",0,Partial High School,Clerical,Y
27731,MR.,GABRIEL,SHAN,8-25-2019,M,M,gabriel28@adventure-works.com,"$40,000",0,High School,Skilled Manual,Y
27732,MS.,KATHERINE,WHITE,5-17-2019,M,F,katherine83@adventure-works.com,"$40,000",0,High School,Skilled Manual,Y
27733,MR.,RONALD,SUBRAM,7-23-1979,S,M,ronald15@adventure-works.com,"$40,000",2,Bachelors,Mgmnt,Y
27734,MR.,AARON,MCDONALD,1-27-2018,S,M,aaron53@adventure-works.com,"$30,000",0,Partial High School,Clerical,N
27735,MS.,SHELBY,SANDERS,06-10-2018,S,F,shelby3@adventure-works.com,"$40,000",0,High School,Skilled Manual,N
27736,MS.,MACKENZIE,YOUNG,08-11-2018,S,F,mackenzie38@adventure-works.com,"$40,000",0,High School,Skilled Manual,Y
27737,MR.,BRANDON,TAYLOR,09-11-2018,S,M,brandon29@adventure-works.com,"$40,000",0,High School,Skilled Manual,N
27738,MS.,KAYLEE,PARKER,02-03-2020,S,F,kaylee29@adventure-works.com,"$30,000",0,Partial High School,Clerical,N
27739,MS.,MARIE,MORENO,2-23-2020,S,F,marie30@adventure-works.com,"$30,000",0,Partial High School,Clerical,N
27740,MS.,JODI,NATH,12-30-2019,M,F,jodi19@adventure-works.com,"$40,000",0,High School,Skilled Manual,Y
27741,MS.,GABRIELLE,FOSTER,08-04-2020,S,F,gabrielle38@adventure-works.com,"$40,000",0,High School,Skilled Manual,Y
27742,MR.,DEVIN,JONES,03-01-2020,S,M,devin3@adventure-works.com,"$40,000",0,High School,Skilled Manual,Y
27743,MRS.,STEFANIE,GARCIA,7-18-1982,M,F,stefanie12@adventure-works.com,"$40,000",2,Bachelors,Mgmnt,Y
27744,MR.,GILBERT,PAL,12-06-1983,M,M,gilbert33@adventure-works.com,"$50,000",2,Graduate Degree,Mgmnt,Y
27745,MR.,LEVI,SANCHEZ,03-02-1984,S,M,levi18@adventure-works.com,"$40,000",2,Bachelors,Mgmnt,Y
27746,MR.,DALE,RAJE,1-31-1984,S,M,dale11@adventure-works.com,"$60,000",2,Graduate Degree,Mgmnt,N
27747,MR.,EDWARD,HENDERSON,04-01-2017,M,M,edward53@adventure-works.com,"$40,000",0,High School,Skilled Manual,N
27748,MR.,LUIS,PATTERSON,7-16-2017,S,M,luis9@adventure-works.com,"$40,000",0,High School,Skilled Manual,N
27749,MS.,ALEXIS,BROWN,11-11-2017,S,F,alexis4@adventure-works.com,"$40,000",0,Partial College,Skilled Manual,Y
27750,MR.,CARLOS,PHILLIPS,5-31-2017,S,M,carlos33@adventure-works.com,"$40,000",0,Partial College,Skilled Manual,Y
27751,MS.,ZOE,COOPER,10-26-2017,S,F,zoe16@adventure-works.com,"$40,000",0,Partial College,Skilled Manual,Y
27752,MR.,CHRISTIAN,BUTLER,05-12-2016,S,M,christian29@adventure-works.com,"$40,000",0,High School,Skilled Manual,N
27753,MR.,STEVEN,MORGAN,11-12-2016,M,M,steven22@adventure-works.com,"$40,000",0,High School,Skilled Manual,N
27754,MR.,MARCUS,GONZALEZ,01-04-2015,S,M,marcus36@adventure-works.com,"$50,000",0,Partial College,Skilled Manual,N
27755,MS.,ALYSSA,JENKINS,09-03-2015,S,F,alyssa53@adventure-works.com,"$50,000",0,Partial College,Skilled Manual,N
27756,MRS.,ANGELA,WARD,9-15-2006,S,F,angela38@adventure-works.com,"$50,000",3,Bachelors,Skilled Manual,N
27757,MR.,BOBBY,VAN,07-10-2006,M,M,bobby3@adventure-works.com,"$50,000",3,Bachelors,Skilled Manual,Y
27758,MRS.,SARA,COX,03-07-2006,M,F,sara11@adventure-works.com,"$50,000",3,Bachelors,Skilled Manual,Y
27759,MRS.,ALEXANDRIA,BROOKS,4-30-2006,S,F,alexandria25@adventure-works.com,"$50,000",3,Bachelors,Skilled Manual,N
27760,MS.,LATASHA,BRADLEY,11-29-2009,S,F,latasha15@adventure-works.com,"$40,000",0,Graduate Degree,Clerical,N
27761,MS.,MONICA,MADAN,5-22-2009,M,F,monica8@adventure-works.com,"$40,000",0,Graduate Degree,Clerical,Y
27762,MR.,SHAWN,YUAN,06-12-2009,M,M,shawn9@adventure-works.com,"$40,000",0,Graduate Degree,Clerical,N
27763,MRS.,STEPHANIE,WRIGHT,8-31-2008,M,F,stephanie65@adventure-works.com,"$10,000",3,High School,Manual,Y
27764,MRS.,JACLYN,BECKER,11-04-2008,S,F,jaclyn42@adventure-works.com,"$20,000",1,Partial College,Manual,N
27765,MR.,JERRY,TANG,07-07-2008,S,M,jerry4@adventure-works.com,"$20,000",1,Partial College,Manual,Y
27766,MR.,JOEL,VANCE,3-30-2008,S,M,joel3@adventure-works.com,"$20,000",1,Partial College,Manual,Y
27767,MRS.,BRANDY,ARUN,9-29-2008,S,F,brandy2@adventure-works.com,"$20,000",1,Partial College,Manual,Y
27768,MRS.,DEANNA,MADAN,03-09-2008,S,F,deanna11@adventure-works.com,"$20,000",1,High School,Manual,N
27769,MRS.,MARIE,MADAN,4-23-2008,S,F,marie12@adventure-works.com,"$20,000",1,High School,Manual,N
27770,MRS.,AUTUMN,ZHAO,4-23-2008,S,F,autumn9@adventure-works.com,"$30,000",1,Bachelors,Clerical,N
27771,MR.,TERRANCE,SUBRAM,07-06-2008,S,M,terrance10@adventure-works.com,"$30,000",1,Bachelors,Clerical,Y
27772,MR.,DARRELL,GOEL,3-13-2007,S,M,darrell7@adventure-works.com,"$10,000",5,Partial High School,Manual,N
27773,MR.,ALAN,LI,11-24-2007,S,M,alan7@adventure-works.com,"$20,000",1,High School,Manual,Y
27774,MR.,MARC,MUNOZ,4-14-2007,S,M,marc11@adventure-works.com,"$20,000",2,High School,Manual,Y
27775,MS.,NINA,SHEN,12-03-2008,S,F,nina2@adventure-works.com,"$40,000",0,Bachelors,Clerical,N
27776,MRS.,AUDREY,GOMEZ,4-25-2007,S,F,audrey2@adventure-works.com,"$30,000",1,Bachelors,Clerical,N
27777,MR.,JARRED,MARTIN,4-24-2007,M,M,jarred0@adventure-works.com,"$30,000",1,Bachelors,Skilled Manual,Y
27778,MRS.,TABITHA,GARCIA,10-13-2007,M,F,tabitha12@adventure-works.com,"$30,000",1,Bachelors,Skilled Manual,Y
27779,MR.,JORDAN,WASHINGTON,2-16-2006,M,M,jordan10@adventure-works.com,"$10,000",5,Partial High School,Manual,Y
27780,MRS.,CHRISTY,ANDERSEN,03-09-2006,M,F,christy30@adventure-works.com,"$20,000",2,High School,Manual,Y
27781,MR.,ALLEN,SAI,01-01-2006,S,M,allen5@adventure-works.com,"$20,000",2,High School,Manual,Y
27782,MR.,MASON,HERNANDEZ,2-13-2006,S,M,mason41@adventure-works.com,"$20,000",2,High School,Manual,Y
27783,MRS.,ISABEL,BRADLEY,02-04-2006,M,F,isabel1@adventure-works.com,"$30,000",1,Bachelors,Skilled Manual,Y
27784,MR.,SHANE,ARUN,10-23-2005,S,M,shane10@adventure-works.com,"$10,000",3,Partial High School,Manual,N
27785,MR.,SEBASTIAN,BELL,9-24-1972,M,M,sebastian14@adventure-works.com,"$30,000",1,Bachelors,Skilled Manual,Y
27786,MRS.,CYNTHIA,RAMAN,9-25-2005,S,F,cynthia17@adventure-works.com,"$20,000",3,High School,Manual,N
27787,MR.,GERALD,RAMOS,4-28-2005,M,M,gerald25@adventure-works.com,"$30,000",1,Bachelors,Skilled Manual,N
27788,MR.,BRENT,LIN,8-13-2004,S,M,brent7@adventure-works.com,"$10,000",3,Partial High School,Manual,Y
27789,MR.,NICOLAS,GOLDBERG,7-23-2004,M,M,nicolas17@adventure-works.com,"$20,000",3,High School,Manual,Y
27790,MRS.,MOLLY,SRINI,5-29-2004,S,F,molly8@adventure-works.com,"$20,000",3,High School,Manual,N
27791,MRS.,SHAWNA,DENG,8-30-2004,S,F,shawna1@adventure-works.com,"$20,000",3,High School,Manual,N
27792,MRS.,JACQUELYN,ALONSO,08-10-2004,S,F,jacquelyn8@adventure-works.com,"$20,000",3,High School,Manual,Y
27793,MR.,MITCHELL,SHAN,8-28-1974,S,M,mitchell9@adventure-works.com,"$10,000",4,High School,Manual,N
27794,MRS.,DAWN,KUMAR,04-01-1974,M,F,dawn31@adventure-works.com,"$40,000",1,Graduate Degree,Skilled Manual,Y
27796,MR.,JARROD,PATEL,5-28-2007,S,M,jarrod3@adventure-works.com,"$40,000",0,Bachelors,Professional,N
27797,MR.,MELVIN,DENG,6-22-2007,M,M,melvin1@adventure-works.com,"$40,000",0,Bachelors,Professional,Y
27798,MR.,BRANDON,BRYANT,05-01-2007,M,M,brandon15@adventure-works.com,"$40,000",0,Bachelors,Professional,Y
27799,MR.,BRYCE,WATSON,9-17-2007,S,M,bryce1@adventure-works.com,"$80,000",0,Graduate Degree,Skilled Manual,Y
27800,MS.,REGINA,SURI,10-07-2007,S,F,regina0@adventure-works.com,"$80,000",0,Graduate Degree,Skilled Manual,Y
27801,MRS.,KAITLYN,COOPER,10-23-2004,M,F,kaitlyn56@adventure-works.com,"$30,000",2,Partial College,Clerical,Y
27802,MRS.,ROBYN,ROMERO,9-23-2004,S,F,robyn7@adventure-works.com,"$30,000",2,Partial College,Clerical,Y
27803,MRS.,THERESA,SUAREZ,02-09-2004,S,F,theresa15@adventure-works.com,"$30,000",2,Partial College,Clerical,N
27804,MR.,SHAUN,XU,04-01-2003,S,M,shaun6@adventure-works.com,"$30,000",1,Partial College,Clerical,N
27805,MRS.,BARBARA,YE,09-04-2003,S,F,barbara19@adventure-works.com,"$30,000",1,Partial College,Clerical,N
27806,MRS.,KRISTA,SANZ,02-11-2003,S,F,krista19@adventure-works.com,"$30,000",1,Partial College,Clerical,N
27807,MR.,SHAUN,KUMAR,11-25-1975,S,M,shaun8@adventure-works.com,"$20,000",2,Partial College,Clerical,Y
27808,MR.,CHRISTOPHER,CLARK,10-28-2006,M,M,christopher19@adventure-works.com,"$30,000",2,Partial College,Clerical,Y
27809,MRS.,ARIANNA,SANCHEZ,10-22-2006,M,F,arianna40@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
27810,MRS.,MEGHAN,MUNOZ,5-14-2005,M,F,meghan7@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
27811,MR.,DARREN,VAZQUEZ,7-31-2004,M,M,darren37@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
27812,MS.,ALISON,LAL,4-21-2018,S,F,alison8@adventure-works.com,"$20,000",0,High School,Manual,N
27813,MR.,ROY,VANCE,1-23-2018,S,M,roy4@adventure-works.com,"$20,000",0,High School,Manual,N
27814,MRS.,KATRINA,SHAN,10-14-2020,S,F,katrina9@adventure-works.com,"$30,000",3,Partial College,Clerical,N
27815,,JAMIE,CHOW,12-15-2020,M,NA,jamie4@adventure-works.com,"$30,000",3,Partial College,Clerical,Y
27816,MR.,ERICK,KAPOOR,12-13-2019,S,M,erick1@adventure-works.com,"$20,000",0,High School,Manual,N
27817,MRS.,SANDRA,HU,4-16-2004,M,F,sandra28@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
27818,MRS.,CANDICE,HU,2-26-2004,M,F,candice4@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
27819,MRS.,MICHELE,MARTIN,2-24-2004,M,F,michele35@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
27820,MR.,JOEL,PATEL,6-29-2004,M,M,joel2@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
27821,MR.,LEONARD,DENG,09-05-2004,M,M,leonard2@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
27822,MR.,JERRY,LAL,03-08-2003,S,M,jerry9@adventure-works.com,"$30,000",1,Partial College,Clerical,N
27823,MRS.,JOAN,GAO,12-07-2003,M,F,joan18@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
27824,MRS.,MICHELE,MORENO,4-23-2019,S,F,michele41@adventure-works.com,"$30,000",3,Partial College,Clerical,Y
27825,MRS.,CHRISTY,ZIMMERMAN,10-24-2019,S,F,christy0@adventure-works.com,"$30,000",3,Partial College,Clerical,Y
27826,MR.,NICOLAS,XU,10-01-2019,S,M,nicolas3@adventure-works.com,"$30,000",4,Partial College,Clerical,N
27827,MRS.,MEAGAN,MALHOTRA,11-17-2019,M,F,meagan5@adventure-works.com,"$30,000",4,Partial College,Clerical,Y
27828,MR.,ERNEST,GAO,6-16-2019,M,M,ernest15@adventure-works.com,"$30,000",4,Partial College,Clerical,Y
27829,MR.,JORGE,WANG,9-17-2018,S,M,jorge2@adventure-works.com,"$30,000",0,Partial College,Clerical,N
27830,MR.,CALEB,HALL,12-03-2017,S,M,caleb50@adventure-works.com,"$20,000",0,High School,Manual,N
27831,MR.,CLINTON,VAZQUEZ,10-30-2017,S,M,clinton11@adventure-works.com,"$20,000",0,Partial High School,Manual,N
27832,MS.,MARGARET,POWELL,3-29-2017,S,F,margaret3@adventure-works.com,"$30,000",0,Partial College,Clerical,N
27833,MS.,DAWN,LU,1-26-2015,S,F,dawn13@adventure-works.com,"$20,000",0,Partial High School,Manual,Y
27834,MS.,DIANA,SUAREZ,5-25-2015,S,F,diana18@adventure-works.com,"$20,000",0,Partial High School,Manual,N
27835,MR.,DARREN,RUIZ,8-14-2015,M,M,darren23@adventure-works.com,"$20,000",0,Partial High School,Manual,Y
27836,MR.,PEDRO,NAVARRO,12-09-2015,M,M,pedro30@adventure-works.com,"$20,000",0,Partial High School,Manual,Y
27837,MS.,KELSEY,JAI,9-24-2015,S,F,kelsey11@adventure-works.com,"$20,000",0,Partial High School,Manual,Y
27838,MS.,JANELLE,SAI,09-09-2015,M,F,janelle5@adventure-works.com,"$20,000",0,Partial High School,Manual,N
27839,MRS.,SUSAN,LI,4-15-2016,M,F,susan12@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
27840,MR.,JOHN,JOHNSON,03-06-2014,S,M,john38@adventure-works.com,"$10,000",0,Partial High School,Manual,Y
27841,MR.,GERALD,VANCE,1-30-2003,M,M,gerald33@adventure-works.com,"$20,000",1,Graduate Degree,Clerical,Y
27842,MRS.,EVELYN,ARUN,4-25-2002,M,F,evelyn7@adventure-works.com,"$10,000",1,Bachelors,Manual,Y
27843,MR.,GERALD,NAVARRO,08-04-1976,S,M,gerald18@adventure-works.com,"$20,000",1,Graduate Degree,Clerical,N
27845,MR.,ANGEL,WRIGHT,2-22-2003,S,M,angel42@adventure-works.com,"$30,000",5,Graduate Degree,Clerical,N
27846,MR.,ALBERT,RUBIO,09-04-2003,M,M,albert21@adventure-works.com,"$30,000",4,Graduate Degree,Clerical,Y
27847,MRS.,KRISTINA,RANA,10-16-1998,M,F,kristina11@adventure-works.com,"$10,000",1,Partial College,Manual,N
27848,MR.,FERNANDO,PEREZ,8-15-1997,M,M,fernando37@adventure-works.com,"$10,000",2,Partial College,Manual,Y
27849,MR.,DALTON,ADAMS,4-24-1996,M,M,dalton31@adventure-works.com,"$20,000",1,Bachelors,Clerical,Y
27850,MR.,JASON,GREEN,01-01-1996,S,M,jason43@adventure-works.com,"$20,000",1,Bachelors,Clerical,N
27851,MRS.,DIANA,MARTIN,12-25-1978,M,F,diana0@adventure-works.com,"$20,000",1,Bachelors,Clerical,N
27852,MR.,JAMIE,RAMOS,04-11-1980,M,M,jamie39@adventure-works.com,"$20,000",1,Bachelors,Clerical,Y
27853,MRS.,AMY,ZHENG,09-05-1981,S,F,amy26@adventure-works.com,"$10,000",2,Bachelors,Clerical,N
27854,MR.,MARC,RUBIO,07-01-1982,S,M,marc25@adventure-works.com,"$10,000",2,Partial College,Manual,Y
27855,MRS.,LISA,YE,12-12-1982,S,F,lisa13@adventure-works.com,"$20,000",1,Partial College,Manual,N
27856,MRS.,BONNIE,TANG,01-04-1982,M,F,bonnie9@adventure-works.com,"$30,000",1,Bachelors,Clerical,Y
27857,MRS.,BRANDI,MUNOZ,2-13-1983,S,F,brandi7@adventure-works.com,"$10,000",2,Partial College,Manual,N
27859,MR.,DANNY,CARLSON,12-15-1983,M,M,danny19@adventure-works.com,"$20,000",1,Partial College,Manual,Y
27860,MR.,HECTOR,MARTIN,06-11-2021,M,M,hector20@adventure-works.com,"$10,000",0,Partial College,Manual,Y
27861,MS.,KAREN,HE,01-10-2021,S,F,karen28@adventure-works.com,"$10,000",0,Partial College,Manual,Y
27862,MS.,JOANNA,ALONSO,7-30-2020,M,F,joanna7@adventure-works.com,"$10,000",0,Partial College,Manual,Y
27863,MS.,CAROLYN,RUIZ,7-15-2021,M,F,carolyn24@adventure-works.com,"$20,000",0,Bachelors,Clerical,N
27864,MR.,SHAUN,LUO,5-13-2021,S,M,shaun7@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
27865,MS.,DESTINY,BUTLER,7-18-2018,M,F,destiny62@adventure-works.com,"$10,000",0,High School,Manual,Y
27866,MR.,SERGIO,RAMAN,10-09-2018,S,M,sergio12@adventure-works.com,"$10,000",0,High School,Manual,N
27867,MR.,ALBERTO,BLANCO,4-25-2017,M,M,alberto15@adventure-works.com,"$10,000",0,High School,Manual,Y
27868,,JESSIE,RUBIO,09-03-2017,S,NA,jessie40@adventure-works.com,"$10,000",1,High School,Manual,N
27869,MRS.,SHAWNA,SHAN,5-30-2017,S,F,shawna11@adventure-works.com,"$10,000",1,High School,Manual,Y
27870,MR.,RYAN,DAVIS,07-07-2020,S,M,ryan44@adventure-works.com,"$10,000",1,High School,Manual,Y
27871,MRS.,FAITH,COOK,03-03-2020,M,F,faith37@adventure-works.com,"$10,000",1,High School,Manual,N
27872,MR.,IVAN,MARTINEZ,1-23-2020,S,M,ivan14@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
27873,MS.,DAWN,XU,3-24-2019,M,F,dawn14@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
27874,MR.,RANDY,ZHAO,06-08-2019,S,M,randy12@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
27875,MRS.,PAMELA,PATEL,09-10-2018,S,F,pamela6@adventure-works.com,"$10,000",1,High School,Manual,Y
27876,MR.,WILLIE,DENG,05-03-2018,M,M,willie21@adventure-works.com,"$10,000",1,High School,Manual,N
27877,MS.,REBEKAH,DOMINGUEZ,02-06-2018,S,F,rebekah33@adventure-works.com,"$20,000",0,Bachelors,Clerical,N
27878,MR.,DENNIS,HE,12-02-2018,S,M,dennis20@adventure-works.com,"$20,000",0,Partial College,Manual,N
27879,MR.,KELVIN,CHANDER,4-24-2018,M,M,kelvin12@adventure-works.com,"$20,000",0,Partial College,Manual,N
27880,MR.,CURTIS,HU,08-01-1984,S,M,curtis17@adventure-works.com,"$40,000",1,Graduate Degree,Clerical,N
27881,MR.,RAUL,NATH,3-28-2002,S,M,raul16@adventure-works.com,"$20,000",1,Partial College,Manual,N
27882,MR.,FRANKLIN,HU,7-17-2002,M,M,franklin18@adventure-works.com,"$30,000",4,Graduate Degree,Clerical,Y
27883,MR.,MARC,HERNANDEZ,4-26-2002,S,M,marc7@adventure-works.com,"$30,000",4,Graduate Degree,Clerical,Y
27884,MRS.,JILL,ALONSO,7-27-2002,M,F,jill16@adventure-works.com,"$30,000",4,Graduate Degree,Clerical,Y
27885,MR.,MARVIN,TORRES,08-11-2002,M,M,marvin12@adventure-works.com,"$30,000",3,Graduate Degree,Clerical,N
27886,MRS.,DENISE,GONZALEZ,9-14-2001,S,F,denise19@adventure-works.com,"$10,000",1,High School,Manual,Y
27887,MR.,EUGENE,ZHANG,8-28-2001,S,M,eugene4@adventure-works.com,"$10,000",1,High School,Manual,N
27888,MRS.,TINA,RODRIGUEZ,06-04-2001,S,F,tina21@adventure-works.com,"$10,000",1,High School,Manual,N
27889,MRS.,JODI,XIE,05-12-2001,S,F,jodi3@adventure-works.com,"$10,000",1,High School,Manual,N
27890,MR.,KYLE,EVANS,7-31-2001,S,M,kyle30@adventure-works.com,"$20,000",1,Partial College,Manual,N
27891,MR.,CARLOS,HOWARD,10-12-2001,M,M,carlos13@adventure-works.com,"$20,000",1,Partial College,Manual,N
27892,MRS.,ISABELLA,FOSTER,10-01-2001,M,F,isabella26@adventure-works.com,"$30,000",3,Graduate Degree,Clerical,N
27893,MR.,CLINTON,JIMÉNEZ,11-10-2000,S,M,clinton2@adventure-works.com,"$10,000",1,High School,Manual,N
27894,MR.,GERALD,SAI,7-26-2000,S,M,gerald35@adventure-works.com,"$20,000",2,Partial College,Manual,Y
27895,MR.,COLIN,PAL,2-25-1999,S,M,colin35@adventure-works.com,"$20,000",2,Partial College,Manual,N
27896,MR.,ORLANDO,TORRES,9-17-2001,M,M,orlando11@adventure-works.com,"$30,000",3,Bachelors,Clerical,Y
27897,MRS.,ROBIN,MUNOZ,8-29-2001,M,F,robin4@adventure-works.com,"$30,000",3,Bachelors,Clerical,Y
27898,MRS.,TRINITY,BELL,5-29-2001,M,F,trinity12@adventure-works.com,"$30,000",3,Bachelors,Clerical,Y
27899,MS.,MANDY,XU,9-22-2000,S,F,mandy14@adventure-works.com,"$30,000",0,Bachelors,Clerical,Y
27900,MS.,TONI,PRASAD,06-09-2000,S,F,toni9@adventure-works.com,"$30,000",0,Bachelors,Clerical,Y
27901,MRS.,MARIAH,COOPER,08-08-2000,M,F,mariah33@adventure-works.com,"$40,000",3,Graduate Degree,Clerical,Y
27902,MRS.,CAROLYN,ALONSO,6-24-2000,S,F,carolyn29@adventure-works.com,"$40,000",3,Graduate Degree,Clerical,N
27903,MRS.,JANELLE,SURI,08-09-2011,M,F,janelle0@adventure-works.com,"$10,000",1,High School,Manual,N
27904,MR.,ANDRE,RANA,8-30-2011,M,M,andre11@adventure-works.com,"$10,000",1,High School,Manual,N
27905,MR.,MARIO,BLACK,09-02-2011,S,M,mario19@adventure-works.com,"$10,000",2,High School,Manual,N
27906,MR.,GILBERT,CHEN,04-07-2011,M,M,gilbert1@adventure-works.com,"$10,000",2,High School,Manual,Y
27907,MR.,MICHAEL,TAYLOR,04-07-2011,S,M,michael41@adventure-works.com,"$20,000",0,Partial College,Manual,N
27908,MS.,ADRIANA,SANCHEZ,10-26-2011,S,F,adriana21@adventure-works.com,"$20,000",0,Partial College,Manual,N
27909,MS.,MAYRA,RANDALL,11-03-2011,S,F,mayra11@adventure-works.com,"$20,000",0,Partial College,Manual,N
27910,MR.,ARTURO,ZHOU,02-02-1984,M,M,arturo9@adventure-works.com,"$40,000",2,Bachelors,Mgmnt,Y
27911,MR.,ROBERT,MOORE,1-27-2017,S,M,robert66@adventure-works.com,"$40,000",0,High School,Skilled Manual,N
27912,MS.,CAITLIN,RAMIREZ,2-28-2017,M,F,caitlin5@adventure-works.com,"$40,000",0,High School,Skilled Manual,Y
27913,MS.,BRITTNEY,ZHENG,12-11-2017,M,F,brittney18@adventure-works.com,"$40,000",0,Partial College,Skilled Manual,Y
27914,MS.,JASMINE,FOSTER,7-31-2015,S,F,jasmine55@adventure-works.com,"$50,000",0,Partial College,Skilled Manual,N
27915,MS.,JORDAN,GREEN,4-15-2015,S,F,jordan43@adventure-works.com,"$50,000",0,Partial College,Skilled Manual,N
27916,MR.,AARON,CARTER,03-09-2015,S,M,aaron43@adventure-works.com,"$50,000",0,Partial College,Skilled Manual,N
27917,MS.,ANDREA,SANDERS,10-23-2014,S,F,andrea4@adventure-works.com,"$60,000",0,Partial College,Skilled Manual,Y
27918,MS.,SAMANTHA,ROSS,08-09-2013,M,F,samantha29@adventure-works.com,"$70,000",0,Partial College,Skilled Manual,Y
27919,MR.,RYAN,LAL,10-10-2013,S,M,ryan33@adventure-works.com,"$70,000",0,Partial College,Skilled Manual,Y
27920,MS.,MARY,HOWARD,12-09-2013,S,F,mary39@adventure-works.com,"$70,000",0,Partial College,Skilled Manual,Y
27921,MRS.,SYDNEY,LONG,3-31-1994,M,F,sydney32@adventure-works.com,"$70,000",4,Partial College,Professional,Y
27922,MRS.,ISABELLA,KING,06-04-1994,M,F,isabella50@adventure-works.com,"$70,000",4,Partial College,Professional,Y
27923,MR.,DOUGLAS,ARUN,09-09-1999,S,M,douglas10@adventure-works.com,"$130,000",2,Bachelors,Mgmnt,N
27924,MR.,JEFFERY,HE,5-15-1998,S,M,jeffery18@adventure-works.com,"$130,000",2,Partial College,Professional,N
27925,MR.,ADAM,BUTLER,1-31-1998,S,M,adam12@adventure-works.com,"$150,000",2,High School,Professional,N
27926,MR.,EDUARDO,MITCHELL,12-27-1996,S,M,eduardo35@adventure-works.com,"$100,000",2,High School,Professional,Y
27927,MR.,OMAR,ZHAO,3-25-1997,M,M,omar10@adventure-works.com,"$120,000",3,Partial High School,Professional,N
27928,MRS.,DIANNE,SLATTENGREN,5-29-1997,S,F,dianne0@adventure-works.com,"$160,000",2,High School,Professional,N
27929,MR.,ROSS,MADAN,6-18-1997,S,M,ross7@adventure-works.com,"$170,000",3,Partial College,Professional,N
27930,MR.,CLARENCE,SHARMA,10-13-1996,S,M,clarence24@adventure-works.com,"$110,000",3,Partial College,Professional,Y
27931,MRS.,TABITHA,PATEL,07-07-1996,M,F,tabitha2@adventure-works.com,"$110,000",3,Partial College,Professional,Y
27932,MRS.,LESLIE,DIAZ,07-04-1996,S,F,leslie3@adventure-works.com,"$110,000",3,Partial College,Professional,N
27933,MRS.,AMBER,EVANS,02-09-1995,S,F,amber0@adventure-works.com,"$80,000",3,Partial College,Professional,N
27934,MRS.,LANNA,SLAVEN,11-30-1985,M,F,lanna0@adventure-works.com,"$70,000",5,High School,Professional,N
27935,MR.,JOHNNY,CHANDER,4-13-1986,M,M,johnny17@adventure-works.com,"$60,000",3,Partial High School,Skilled Manual,Y
27936,MR.,BRUCE,MARTIN,6-27-1986,M,M,bruce22@adventure-works.com,"$60,000",3,Partial High School,Skilled Manual,N
